,x,bathy
34562,0.020120110000000004,3859.0
34563,0.020120110000000004,4315.0
34564,,5490.0
34565,,5856.0
34566,,5887.0
34567,,5753.0
34568,,5790.0
34569,,5738.0
34570,,5654.0
34571,,5345.0
34572,,4967.0
34573,,4707.0
34574,,4949.0
34575,,4669.0
34576,,4694.0
34577,0.0895691,3274.0
34578,0.22735491,2292.0
34579,0.0895691,3378.0
34580,0.0895691,3968.0
34581,,3760.0
34582,,4406.0
34583,,4851.0
34584,,4857.0
34585,,4877.0
34586,,4924.0
34587,,5027.0
34588,,5191.0
34589,,5198.0
34590,,4766.0
34591,,4621.0
34592,,4643.0
34593,,5065.0
34594,,5092.0
34595,,5134.0
34596,,5044.0
34597,,4956.0
34598,,5001.0
34599,,4967.0
34600,,4918.0
34601,,4933.0
34602,,4786.0
34603,,4707.0
34604,,4634.0
34605,,4431.0
34606,,4468.0
34607,,4265.0
34608,,4259.0
34609,,4367.0
34610,,4271.0
34611,,4246.0
34612,,4448.0
34613,,4401.0
34614,,4241.0
34615,,4419.0
34616,,4424.0
34617,,4203.0
34618,,4201.0
34619,,4046.0
34620,0.0895691,4037.0
34621,,4003.0
34622,,4178.0
34623,,4174.0
34624,,4191.0
34625,,4104.0
34626,,4031.0
34627,,3988.0
34628,,4106.0
34629,0.0895691,3542.0
34630,0.0895691,3624.0
34631,0.0895691,3881.0
34632,0.0895691,3859.0
34633,0.0895691,3791.0
34634,0.0895691,3692.0
34635,0.0895691,3466.0
34636,0.0895691,3304.0
34637,0.0895691,3033.0
34638,0.0895691,3259.0
34639,0.0895691,3412.0
34640,0.0895691,3422.0
34641,0.0895691,3508.0
34642,0.0895691,3540.0
34643,0.0895691,3659.0
34644,0.0895691,3642.0
34645,0.0895691,3635.0
34646,0.0895691,3550.0
34647,0.0895691,3601.0
34648,0.0895691,3672.0
34649,0.0895691,3703.0
34650,0.0895691,3561.0
34651,0.0895691,3246.0
34652,0.0895691,3066.0
34653,0.22735491,2454.0
34654,0.36130016,1883.0
34655,0.62400348,1653.0
34656,0.76590277,2140.0
34657,0.76590277,2950.0
34658,0.62400348,1506.0
34659,0.49910999999999994,3240.0
34660,0.49910999999999994,3096.0
34661,0.49910999999999994,3710.0
34662,,
34663,,
34664,,
34665,,
34666,,
34667,,
34668,,
34669,,
34670,,
34671,,
34672,,
34673,,
34674,,
34675,,
34676,,
34677,,
34678,,
34679,,
34680,,
34681,,
34682,,
34683,,
34684,,
34685,,
34686,,
34687,,
34688,0.09455077,2859.0
34689,0.09455076999999999,3638.0
34690,0.09455076999999999,3870.0
34691,0.09455076999999999,3959.0
34692,0.09455076999999999,4018.0
34693,0.1206497,4068.0
34694,0.12064969999999998,4244.0
34695,0.12064970000000001,4560.0
34696,0.1206497,4620.0
34697,0.1206497,4553.0
34698,0.12064970000000001,4701.0
34699,0.12064970000000001,4517.0
34700,0.12064970000000001,4648.0
34701,0.1206497,4679.0
34702,0.1206497,4234.0
34703,0.09455076999999999,4081.0
34704,0.09455076999999999,4112.0
34705,0.09455077,3521.0
34706,0.09455076999999999,3248.0
34707,0.09455077,3568.0
34708,0.09455076999999999,3765.0
34709,0.09455076999999999,4179.0
34710,0.09455076999999999,3905.0
34711,0.09455076999999999,4265.0
34712,0.1206497,4354.0
34713,0.1206497,4442.0
34714,0.1206497,4212.0
34715,0.09455076999999999,4154.0
34716,0.09455076999999999,3827.0
34717,0.09455076999999999,3412.0
34718,0.09455076999999999,3589.0
34719,0.09455076999999999,3504.0
34720,0.08431594,3714.0
34721,,4645.0
34722,,4896.0
34723,,4895.0
34724,,4833.0
34725,,4621.0
34726,,4147.0
34727,,2913.0
34728,,1541.0
34729,,
34730,,
34731,,
34732,,
34733,,
34734,,
34735,,
34736,,
34737,,
34738,,
34739,,
34740,,
34741,,
34742,,
34743,,
34744,,
34745,,
34746,,
34747,,
34748,,
34749,,
34750,,
34751,,
34752,,
34753,,
34754,,
34755,,
34756,,
34757,,
34758,,
34759,,
34760,,
34761,,
34762,,
34763,,
34764,,
34765,,
34766,,
34767,,
34768,,
34769,,
34770,,
34771,,
34772,,
34773,,
34774,,
34775,,
34776,,
34777,,
34778,,
34779,,
34780,,
34781,,
34782,,
34783,,
34784,,
34785,,
34786,,
34787,,
34788,,
34789,,
34790,0.13910486,3691.0
34791,,5102.0
34792,,5104.0
34793,,5122.0
34794,0.28339381,4809.0
34795,0.28339381,5023.0
34796,0.05740464,4380.0
34797,0.05740464,4118.0
34798,0.09539107999999999,3702.0
34799,0.09539107999999998,2868.0
34800,0.09539107999999998,2829.0
34801,0.09539108,3185.0
34802,0.09539107999999999,3652.0
34803,0.05740464,4312.0
34804,0.05740464,4452.0
34805,0.05740464000000001,4560.0
34806,0.05740464,4130.0
34807,0.05740464,4279.0
34808,0.05740464000000001,4462.0
34809,0.05740464000000001,4506.0
34810,0.09539107999999999,4004.0
34811,0.09539107999999999,3982.0
34812,,1203.0
34813,,1965.0
34814,0.06562667,2787.0
34815,0.30220893,2049.0
34816,0.30220893,1956.0
34817,0.30220893,2283.0
34818,0.30220893,2636.0
34819,,1758.0
34820,,
34821,,
34822,0.09539107999999999,3988.0
34823,0.09539107999999999,3950.0
34824,0.09539107999999999,3941.0
34825,0.09539107999999999,3879.0
34826,0.09539107999999999,3823.0
34827,0.09539107999999999,3866.0
34828,0.09539107999999999,3819.0
34829,0.09539107999999999,3106.0
34830,0.06562667,2654.0
34831,0.09539107999999999,3844.0
34832,0.09539107999999999,4198.0
34833,,1374.0
34834,0.1644273,1693.0
34835,,1388.0
34836,0.35798643999999996,1231.0
34837,,
34838,,
34839,,
34840,,
34841,,
34842,,
34843,,
34844,,
34845,,
34846,,
34847,,
34848,,
34849,,
34850,0.35798643999999996,1390.0
34851,0.35798643999999996,1780.0
34852,0.35798643999999996,1355.0
34853,0.35798643999999996,2142.0
34854,0.21138346,2193.0
34855,,
34856,,
34857,,
34858,,
34859,0.21138346,3172.0
34860,,1911.0
34861,,
34862,,3403.0
34863,,3306.0
34864,,
34865,,
34866,0.062356510000000004,1347.0
34867,,7619.0
34868,0.042510639999999995,5276.0
34869,0.042510639999999995,5473.0
34870,0.042510639999999995,5594.0
34871,0.042510639999999995,5037.0
34872,0.020120110000000004,4478.0
34873,0.1023196,3677.0
34874,0.020120110000000004,5716.0
34875,0.020120110000000004,4742.0
34876,0.020120110000000004,4403.0
34877,0.020120110000000004,4219.0
34878,0.020120110000000004,3985.0
34879,0.1023196,4031.0
34880,0.1023196,4056.0
34881,0.1023196,3757.0
34882,0.062356510000000004,2392.0
34883,0.1023196,2793.0
34884,0.1023196,3197.0
34885,0.1023196,4058.0
34886,0.1023196,3571.0
34887,0.1023196,3732.0
34888,0.10231959999999998,3337.0
34889,0.062356510000000004,2347.0
34890,0.020120110000000004,4344.0
34891,0.020120110000000004,4379.0
34892,0.1023196,3627.0
34893,0.1023196,3951.0
34894,0.020120110000000004,4557.0
34895,0.020120110000000004,4290.0
34896,0.020120110000000004,4370.0
34897,0.10231959999999998,3262.0
34898,0.1023196,3360.0
34899,0.020120110000000004,4237.0
34900,0.020120110000000004,4442.0
34901,0.020120110000000004,4802.0
34902,0.020120110000000004,4894.0
34903,0.020120110000000004,4957.0
34904,0.020120110000000004,5033.0
34905,0.020120110000000004,5113.0
34906,0.020120110000000004,5080.0
34907,0.020120110000000004,4962.0
34908,0.020120110000000004,4853.0
34909,0.1023196,3766.0
34910,0.020120110000000004,4482.0
34911,0.1023196,3879.0
34912,0.1023196,3805.0
34913,0.020120110000000004,4794.0
34914,0.042510639999999995,5299.0
34915,0.042510639999999995,4776.0
34916,0.042510639999999995,6167.0
34917,0.042510639999999995,5482.0
34918,0.042510639999999995,5663.0
34919,0.042510639999999995,5751.0
34920,0.042510639999999995,5902.0
34921,0.042510639999999995,5815.0
34922,0.020120110000000004,4711.0
34923,0.1023196,3682.0
34924,,5408.0
34925,,5826.0
34926,,5910.0
34927,,5632.0
34928,,5512.0
34929,,5578.0
34930,,5454.0
34931,,5103.0
34932,,5092.0
34933,,5135.0
34934,,4886.0
34935,,4907.0
34936,,4601.0
34937,,4394.0
34938,0.08956909999999998,3454.0
34939,,4420.0
34940,,4388.0
34941,,4544.0
34942,,4788.0
34943,,5202.0
34944,,5142.0
34945,,5069.0
34946,,5064.0
34947,,5185.0
34948,,5127.0
34949,,5017.0
34950,,4677.0
34951,,4862.0
34952,,5025.0
34953,,5176.0
34954,,5078.0
34955,,5099.0
34956,,5101.0
34957,,5084.0
34958,,5102.0
34959,,5124.0
34960,,5110.0
34961,,5015.0
34962,,4830.0
34963,,4677.0
34964,,4675.0
34965,,4725.0
34966,,4728.0
34967,,4789.0
34968,,4745.0
34969,,4839.0
34970,,4409.0
34971,,4460.0
34972,,4538.0
34973,,4542.0
34974,,4538.0
34975,,4419.0
34976,,4437.0
34977,,4396.0
34978,,4352.0
34979,,4124.0
34980,0.0895691,4153.0
34981,,4142.0
34982,0.0895691,4032.0
34983,,4123.0
34984,0.0895691,4089.0
34985,0.0895691,4145.0
34986,0.0895691,3895.0
34987,0.0895691,3936.0
34988,0.0895691,3966.0
34989,0.0895691,3892.0
34990,0.0895691,3815.0
34991,0.0895691,3825.0
34992,0.0895691,3869.0
34993,0.0895691,3741.0
34994,0.0895691,3611.0
34995,0.0895691,3407.0
34996,0.0895691,3142.0
34997,0.0895691,3047.0
34998,0.0895691,3277.0
34999,0.0895691,3341.0
35000,0.0895691,3416.0
35001,0.0895691,3513.0
35002,0.0895691,3479.0
35003,0.0895691,3586.0
35004,0.0895691,3692.0
35005,0.0895691,3683.0
35006,0.0895691,3635.0
35007,0.0895691,3563.0
35008,0.0895691,3534.0
35009,0.08956909999999998,3515.0
35010,0.0895691,3420.0
35011,0.0895691,3478.0
35012,0.0895691,3314.0
35013,0.0895691,3015.0
35014,0.22735491,2087.0
35015,0.62400348,1408.0
35016,0.62400348,1389.0
35017,0.62400348,1982.0
35018,,
35019,,
35020,,
35021,,
35022,,
35023,,
35024,,
35025,,
35026,,
35027,,
35028,,
35029,,
35030,,
35031,,
35032,,
35033,,
35034,,
35035,,
35036,,
35037,,
35038,,
35039,,
35040,,
35041,,
35042,,
35043,,
35044,0.09778254,1248.0
35045,,
35046,,
35047,0.09778254,2572.0
35048,0.1206497,3959.0
35049,0.1206497,4333.0
35050,0.1206497,4272.0
35051,0.1206497,4309.0
35052,0.1206497,4329.0
35053,0.1206497,4380.0
35054,0.1206497,4485.0
35055,0.1206497,4608.0
35056,0.12064969999999998,4623.0
35057,0.1206497,4739.0
35058,0.1206497,4653.0
35059,0.1206497,4763.0
35060,0.1206497,4503.0
35061,0.1206497,4070.0
35062,0.09455076999999999,3789.0
35063,0.09455076999999999,3980.0
35064,0.09455076999999999,4018.0
35065,0.09455076999999999,4091.0
35066,0.09455076999999999,4227.0
35067,0.1206497,4167.0
35068,0.1206497,4499.0
35069,0.1206497,4673.0
35070,0.12064969999999998,4676.0
35071,0.1206497,4614.0
35072,0.1206497,4593.0
35073,0.12064970000000001,4652.0
35074,0.12064969999999998,4717.0
35075,0.12064970000000001,4613.0
35076,0.1206497,4284.0
35077,0.1206497,4030.0
35078,0.09455076999999999,2997.0
35079,0.09455076999999999,3936.0
35080,,4289.0
35081,,4691.0
35082,,4832.0
35083,,4707.0
35084,,4442.0
35085,,3017.0
35086,,
35087,,
35088,,
35089,,
35090,,
35091,,
35092,,
35093,,
35094,,
35095,,
35096,,
35097,,
35098,,
35099,,
35100,,
35101,,
35102,,
35103,,
35104,,
35105,,
35106,,
35107,,
35108,,
35109,,
35110,,
35111,,
35112,,
35113,,
35114,,
35115,,
35116,,
35117,,
35118,,
35119,,
35120,,
35121,,
35122,,
35123,,
35124,,
35125,,
35126,,
35127,,
35128,,
35129,,
35130,,
35131,,
35132,,
35133,,
35134,,
35135,,
35136,,
35137,,
35138,,
35139,,
35140,,
35141,,
35142,,
35143,,
35144,,
35145,,
35146,,
35147,,
35148,,
35149,,
35150,0.33874082,3039.0
35151,0.28339381,5047.0
35152,,5117.0
35153,,5094.0
35154,,5132.0
35155,0.28339381,4014.0
35156,0.05740464,4439.0
35157,0.09539107999999999,3957.0
35158,0.09539107999999999,3271.0
35159,0.09539107999999999,3210.0
35160,0.09539107999999999,2773.0
35161,0.09539107999999999,3649.0
35162,0.05740464,4065.0
35163,0.05740464,4377.0
35164,0.05740464,4536.0
35165,0.05740464,4725.0
35166,0.05740464,4683.0
35167,0.05740464,4642.0
35168,0.05740464,4628.0
35169,0.05740464,4420.0
35170,0.05740464,4038.0
35171,0.09539107999999999,3706.0
35172,,1724.0
35173,0.06562667,2363.0
35174,0.30220893,2766.0
35175,0.30220893,1693.0
35176,,1536.0
35177,,
35178,,1750.0
35179,,1217.0
35180,,
35181,,
35182,0.09539107999999999,3888.0
35183,0.09539107999999999,3868.0
35184,0.09539107999999999,3826.0
35185,0.09539107999999999,3789.0
35186,0.09539107999999999,3767.0
35187,0.09539107999999999,3714.0
35188,0.09539107999999999,3684.0
35189,0.09539107999999999,3221.0
35190,0.09539108,3085.0
35191,0.09539107999999999,3807.0
35192,0.06562667,2868.0
35193,,
35194,0.21138346,2377.0
35195,0.35798643999999996,1614.0
35196,,
35197,,
35198,,
35199,,
35200,,
35201,,
35202,,
35203,,
35204,,
35205,,
35206,,
35207,,
35208,,
35209,,
35210,0.35798643999999996,1238.0
35211,0.35798643999999996,1357.0
35212,0.35798643999999996,1924.0
35213,0.35798643999999996,1307.0
35214,0.35798643999999996,1896.0
35215,0.21138346,2222.0
35216,,
35217,,
35218,,
35219,0.05273652999999999,3205.0
35220,,4207.0
35221,,4147.0
35222,,
35223,,
35224,,
35225,,
35226,,
35227,,7317.0
35228,0.042510639999999995,4958.0
35229,0.042510639999999995,5520.0
35230,0.042510639999999995,5587.0
35231,0.020120110000000004,4213.0
35232,0.020120110000000004,4338.0
35233,0.020120110000000004,4528.0
35234,0.1023196,1138.0
35235,0.020120110000000004,4464.0
35236,0.1023196,3562.0
35237,0.020120110000000004,5312.0
35238,0.10231960000000001,3100.0
35239,0.062356510000000004,2895.0
35240,0.062356510000000004,2850.0
35241,0.1023196,2626.0
35242,0.10231959999999998,3469.0
35243,0.06235651000000001,2213.0
35244,0.06235651,2265.0
35245,0.06235651,2067.0
35246,0.06235651,2072.0
35247,0.062356510000000004,1591.0
35248,0.10562109,1261.0
35249,0.062356510000000004,1483.0
35250,0.020120110000000004,4129.0
35251,0.062356510000000004,2324.0
35252,0.1023196,4126.0
35253,0.020120110000000004,4702.0
35254,0.020120110000000004,4056.0
35255,0.062356510000000004,3743.0
35256,0.020120110000000004,4701.0
35257,0.020120110000000004,4709.0
35258,0.020120110000000004,4654.0
35259,0.020120110000000004,4849.0
35260,0.020120110000000004,4850.0
35261,0.020120110000000004,4613.0
35262,0.020120110000000004,4932.0
35263,0.020120110000000004,5101.0
35264,0.020120110000000004,5136.0
35265,0.020120110000000004,5191.0
35266,0.020120110000000004,5054.0
35267,0.020120110000000004,4958.0
35268,0.1023196,2285.0
35269,0.1023196,3314.0
35270,0.1023196,3934.0
35271,0.062356510000000004,3882.0
35272,0.020120110000000004,4484.0
35273,0.042510639999999995,5127.0
35274,0.042510639999999995,5357.0
35275,0.042510639999999995,4460.0
35276,0.042510639999999995,5441.0
35277,0.042510639999999995,5482.0
35278,0.042510639999999995,5516.0
35279,0.042510639999999995,5869.0
35280,0.042510639999999995,5952.0
35281,0.042510639999999995,5781.0
35282,0.042510639999999995,5689.0
35283,0.042510639999999995,5455.0
35284,,5929.0
35285,,5977.0
35286,,5928.0
35287,,5698.0
35288,,5417.0
35289,,5196.0
35290,,5122.0
35291,,5006.0
35292,,5256.0
35293,,4806.0
35294,,4951.0
35295,,4131.0
35296,,4402.0
35297,,3877.0
35298,,4840.0
35299,,4874.0
35300,,4601.0
35301,,4777.0
35302,,5028.0
35303,,5299.0
35304,,5278.0
35305,,5176.0
35306,,5169.0
35307,,5174.0
35308,,5171.0
35309,,4900.0
35310,,4890.0
35311,,5112.0
35312,,5188.0
35313,,5239.0
35314,,5213.0
35315,,5158.0
35316,,5144.0
35317,,5069.0
35318,,5060.0
35319,,5074.0
35320,,5086.0
35321,,4964.0
35322,,4768.0
35323,,4680.0
35324,,4797.0
35325,,4839.0
35326,,4875.0
35327,,4936.0
35328,,4990.0
35329,,4929.0
35330,,4690.0
35331,,4566.0
35332,,4590.0
35333,,4557.0
35334,,4625.0
35335,,4553.0
35336,,4536.0
35337,,4429.0
35338,,4343.0
35339,,4329.0
35340,,4103.0
35341,,3914.0
35342,0.0895691,3983.0
35343,0.0895691,4002.0
35344,0.0895691,3953.0
35345,0.0895691,4009.0
35346,0.0895691,3947.0
35347,0.0895691,3986.0
35348,0.0895691,3784.0
35349,0.0895691,3925.0
35350,0.0895691,3826.0
35351,0.0895691,3572.0
35352,0.0895691,3559.0
35353,0.0895691,3370.0
35354,0.0895691,3269.0
35355,0.0895691,2972.0
35356,0.08956910000000001,3129.0
35357,0.0895691,3240.0
35358,0.08956910000000001,3372.0
35359,0.0895691,3458.0
35360,0.0895691,3506.0
35361,0.0895691,3730.0
35362,0.0895691,3812.0
35363,0.0895691,3751.0
35364,0.0895691,3578.0
35365,0.0895691,3546.0
35366,0.0895691,3591.0
35367,0.0895691,3581.0
35368,0.0895691,3587.0
35369,0.0895691,3409.0
35370,0.0895691,3421.0
35371,0.0895691,3418.0
35372,0.08956909999999998,3191.0
35373,0.49910999999999994,3166.0
35374,0.7659027699999998,2677.0
35375,0.62400348,1673.0
35376,,
35377,,
35378,,
35379,,
35380,,
35381,,
35382,,
35383,,
35384,,
35385,,
35386,,
35387,,
35388,,
35389,,
35390,,
35391,,
35392,,
35393,,
35394,,
35395,,
35396,,
35397,,
35398,,
35399,,
35400,,
35401,,
35402,0.09778254,2070.0
35403,0.06791168,2867.0
35404,0.06791168,3001.0
35405,0.09778254,1552.0
35406,0.06791168,2789.0
35407,0.09455076999999999,4600.0
35408,0.12064969999999998,4664.0
35409,0.1206497,4598.0
35410,0.1206497,4554.0
35411,0.1206497,4575.0
35412,0.12064969999999998,4586.0
35413,0.1206497,4602.0
35414,0.1206497,4677.0
35415,0.1206497,4759.0
35416,0.12064969999999998,4680.0
35417,0.12064970000000001,4441.0
35418,0.1206497,4130.0
35419,0.09455076999999999,3697.0
35420,0.09455076999999999,3450.0
35421,0.09455076999999998,3770.0
35422,0.09455076999999999,4196.0
35423,0.12064970000000001,4386.0
35424,0.12064970000000001,4304.0
35425,0.12064970000000001,4523.0
35426,0.12064969999999998,4676.0
35427,0.1206497,4626.0
35428,0.1206497,4900.0
35429,0.1206497,5031.0
35430,0.1206497,4800.0
35431,0.1206497,4978.0
35432,0.1206497,4933.0
35433,0.12064970000000001,5002.0
35434,0.1206497,4985.0
35435,0.1206497,5011.0
35436,0.1206497,4862.0
35437,0.1206497,4768.0
35438,0.09455076999999999,3839.0
35439,0.09455076999999999,3533.0
35440,,4224.0
35441,,4631.0
35442,,4539.0
35443,0.08431594,3653.0
35444,,3633.0
35445,,
35446,,
35447,,
35448,,
35449,,
35450,,
35451,,
35452,,
35453,,
35454,,
35455,,
35456,,
35457,,
35458,,
35459,,
35460,,
35461,,
35462,,
35463,,
35464,,
35465,,
35466,,
35467,,
35468,,
35469,,
35470,,
35471,,
35472,,
35473,,
35474,,
35475,,
35476,,
35477,,
35478,,
35479,,
35480,,
35481,,
35482,,
35483,,
35484,,
35485,,
35486,,
35487,,
35488,,
35489,,
35490,,
35491,,
35492,,
35493,,
35494,,
35495,,
35496,,
35497,,
35498,,
35499,,
35500,,
35501,,
35502,,
35503,,
35504,,
35505,,
35506,,
35507,,
35508,,
35509,,
35510,,1361.0
35511,0.13910486,4426.0
35512,0.28339381,4865.0
35513,0.28339381,4971.0
35514,0.28339381,4986.0
35515,0.28339381,4166.0
35516,0.05740464,4312.0
35517,0.09539107999999999,3265.0
35518,0.09539107999999999,2809.0
35519,0.09539107999999998,3481.0
35520,0.09539107999999999,3757.0
35521,0.05740464,4251.0
35522,0.05740464000000001,4629.0
35523,0.05740464000000001,4517.0
35524,0.05740464,4595.0
35525,0.05740464000000001,4553.0
35526,0.05740464000000001,4589.0
35527,0.05740464,4501.0
35528,0.05740464000000001,4560.0
35529,0.05740463999999999,4590.0
35530,0.05740464,4158.0
35531,0.09539107999999999,3763.0
35532,0.06562667,2110.0
35533,0.06562667,2267.0
35534,0.30220893,2753.0
35535,,
35536,,
35537,,
35538,,
35539,,
35540,,
35541,,2583.0
35542,0.09539107999999999,3781.0
35543,0.09539107999999999,3739.0
35544,0.09539107999999999,3716.0
35545,0.09539107999999999,3689.0
35546,0.09539107999999999,3656.0
35547,0.09539107999999999,3604.0
35548,0.09539107999999999,3549.0
35549,0.09539107999999999,3343.0
35550,0.09539107999999999,3377.0
35551,0.09539107999999999,3165.0
35552,,1408.0
35553,,
35554,0.21138346,2414.0
35555,0.21138346,2436.0
35556,,
35557,,
35558,,
35559,,
35560,,
35561,,
35562,,
35563,,
35564,,
35565,,
35566,,
35567,,
35568,,
35569,,
35570,0.35798643999999996,1536.0
35571,0.35798643999999996,1341.0
35572,0.35798643999999996,1390.0
35573,0.35798643999999996,1374.0
35574,0.35798643999999996,1130.0
35575,0.21138346,1896.0
35576,,1968.0
35577,,
35578,,1231.0
35579,,1798.0
35580,0.05273653,2965.0
35581,,4648.0
35582,,3338.0
35583,,
35584,,
35585,,
35586,,
35587,,6316.0
35588,0.042510639999999995,5848.0
35589,0.042510639999999995,5841.0
35590,0.04251063999999999,6028.0
35591,0.042510639999999995,5425.0
35592,0.042510639999999995,4987.0
35593,0.020120110000000004,4763.0
35594,0.10231960000000001,2902.0
35595,0.1023196,4073.0
35596,0.1023196,3647.0
35597,0.062356510000000004,2279.0
35598,0.1023196,3138.0
35599,0.1023196,3981.0
35600,0.1023196,3741.0
35601,0.1023196,2991.0
35602,0.062356510000000004,2393.0
35603,0.1023196,3008.0
35604,0.1023196,3216.0
35605,0.062356510000000004,2727.0
35606,0.062356510000000004,2877.0
35607,0.062356510000000004,2627.0
35608,0.10562109,1632.0
35609,0.062356510000000004,3416.0
35610,0.06235651000000001,2135.0
35611,0.1023196,2566.0
35612,0.1023196,3105.0
35613,0.042510639999999995,5247.0
35614,0.020120110000000004,5263.0
35615,0.020120110000000004,5087.0
35616,0.020120110000000004,5088.0
35617,0.020120110000000004,4988.0
35618,0.042510639999999995,5020.0
35619,0.042510639999999995,5183.0
35620,0.020120110000000004,4619.0
35621,0.020120110000000004,4396.0
35622,0.020120110000000004,4394.0
35623,0.020120110000000004,5176.0
35624,0.020120110000000004,5216.0
35625,0.020120110000000004,5243.0
35626,0.020120110000000004,4188.0
35627,0.1023196,3369.0
35628,0.1023196,4223.0
35629,0.1023196,4178.0
35630,0.1023196,3560.0
35631,0.1023196,4392.0
35632,0.020120110000000004,4897.0
35633,0.042510639999999995,5099.0
35634,0.042510639999999995,5399.0
35635,0.042510639999999995,4983.0
35636,0.042510639999999995,5319.0
35637,0.042510639999999995,5608.0
35638,0.042510639999999995,5924.0
35639,0.042510639999999995,5995.0
35640,0.04251064,6070.0
35641,,6020.0
35642,0.042510639999999995,5983.0
35643,0.042510639999999995,5618.0
35644,,5718.0
35645,,5870.0
35646,,5842.0
35647,,5740.0
35648,,5345.0
35649,,4780.0
35650,,4258.0
35651,,5206.0
35652,,5067.0
35653,,4912.0
35654,0.0895691,2750.0
35655,0.0895691,4262.0
35656,,4140.0
35657,,4749.0
35658,,4599.0
35659,,5030.0
35660,,4173.0
35661,,5028.0
35662,,5251.0
35663,,5192.0
35664,,5241.0
35665,,5133.0
35666,,5057.0
35667,,5209.0
35668,,5131.0
35669,,5029.0
35670,,5184.0
35671,,5230.0
35672,,5255.0
35673,,5173.0
35674,,5150.0
35675,,5176.0
35676,,5117.0
35677,,5100.0
35678,,5115.0
35679,,5006.0
35680,,4951.0
35681,,4806.0
35682,,4829.0
35683,,4800.0
35684,,4899.0
35685,,4792.0
35686,,4877.0
35687,,4911.0
35688,,5010.0
35689,,4853.0
35690,,4702.0
35691,,4648.0
35692,,4638.0
35693,,4645.0
35694,,4638.0
35695,,4607.0
35696,,4534.0
35697,,4495.0
35698,,4396.0
35699,,4373.0
35700,,4396.0
35701,,4351.0
35702,,4231.0
35703,,4238.0
35704,,4216.0
35705,0.08956910000000001,3929.0
35706,0.0895691,3830.0
35707,0.0895691,3882.0
35708,0.0895691,3682.0
35709,0.0895691,3584.0
35710,0.0895691,3530.0
35711,0.08956909999999998,3373.0
35712,0.08956909999999998,3373.0
35713,0.0895691,3381.0
35714,0.08956909999999998,3252.0
35715,0.22735490999999997,2893.0
35716,0.0895691,3189.0
35717,0.0895691,3391.0
35718,0.0895691,3537.0
35719,0.0895691,3670.0
35720,0.0895691,3782.0
35721,,3853.0
35722,0.0895691,4007.0
35723,0.0895691,3880.0
35724,0.08956909999999998,3828.0
35725,0.0895691,3758.0
35726,0.0895691,3759.0
35727,0.0895691,3702.0
35728,0.0895691,3698.0
35729,0.0895691,3733.0
35730,0.0895691,3529.0
35731,0.0895691,3350.0
35732,0.0895691,3169.0
35733,0.49910999999999994,3694.0
35734,,
35735,,
35736,,
35737,,
35738,0.25970233,2522.0
35739,0.25970233,1431.0
35740,,
35741,,1250.0
35742,0.25970233,2565.0
35743,,
35744,,
35745,,
35746,,
35747,,
35748,,
35749,,
35750,,
35751,,
35752,,
35753,,
35754,,
35755,,
35756,,
35757,,
35758,,
35759,,
35760,,
35761,0.10517449,2181.0
35762,0.06178648999999999,3165.0
35763,0.061786490000000006,3603.0
35764,0.06178649,3772.0
35765,0.06178649,4339.0
35766,0.10355901,4701.0
35767,0.10355901,4884.0
35768,0.10355901,4908.0
35769,0.10355901,4835.0
35770,0.10355901,4808.0
35771,0.10355901,4786.0
35772,0.10355901,4827.0
35773,0.10355901,4806.0
35774,0.10355901,4753.0
35775,0.10355901,4603.0
35776,0.10355901,4327.0
35777,0.10355901,4054.0
35778,0.09455076999999999,3691.0
35779,0.09455076999999999,3274.0
35780,0.09455076999999999,3660.0
35781,0.09455076999999999,3959.0
35782,0.12064969999999998,4318.0
35783,0.12064969999999998,4623.0
35784,0.1206497,4751.0
35785,0.1206497,4913.0
35786,0.1206497,4978.0
35787,0.1206497,4944.0
35788,0.1206497,5208.0
35789,0.1206497,5242.0
35790,,5243.0
35791,,5362.0
35792,,5355.0
35793,,5345.0
35794,,5304.0
35795,,5188.0
35796,,5057.0
35797,0.12064969999999998,4799.0
35798,0.1206497,4726.0
35799,0.12064969999999998,4625.0
35800,,4476.0
35801,0.08431594,3912.0
35802,,1153.0
35803,,
35804,,
35805,,
35806,,
35807,,
35808,,
35809,,
35810,,
35811,,
35812,,
35813,,
35814,,
35815,,
35816,,
35817,,
35818,,
35819,,
35820,,
35821,,
35822,,
35823,,
35824,,
35825,,
35826,,
35827,,
35828,,
35829,,
35830,,
35831,,
35832,,
35833,,
35834,,
35835,,
35836,,
35837,,
35838,,
35839,,
35840,,
35841,,
35842,,
35843,,
35844,,
35845,,
35846,,
35847,,
35848,,
35849,,
35850,,
35851,,
35852,,
35853,,
35854,,
35855,,
35856,,
35857,,
35858,,
35859,,
35860,,
35861,,
35862,,
35863,,
35864,,
35865,,
35866,,
35867,,
35868,,
35869,,
35870,,
35871,0.48895054999999993,1716.0
35872,0.28339381,4003.0
35873,0.28339381,4537.0
35874,0.28339381,4642.0
35875,0.28339381,4090.0
35876,0.09539107999999999,3920.0
35877,0.09539107999999999,3348.0
35878,0.09539107999999999,3415.0
35879,0.09539107999999999,4069.0
35880,0.05740464,4179.0
35881,0.05740464,4439.0
35882,0.05740464,4501.0
35883,0.05740464,4472.0
35884,0.05740464,4459.0
35885,0.05740464,4452.0
