,x,bathy
35293,,4792.03271484375
35294,,4979.90283203125
35295,,4268.95263671875
35296,,4406.62255859375
35297,,3941.24780273438
35298,,4867.43798828125
35299,,4879.98779296875
35300,,4602.09765625
35301,,4793.92236328125
35302,,5066.04248046875
35303,,5285.732421875
35304,,5258.4921875
35305,,5182.90234375
35306,,5115.46240234375
35307,,5180.8720703125
35308,,5112.1923828125
35309,,4877.662109375
35310,,4965.3388671875
35311,,5172.80908203125
35312,,5233.71875
35313,,5240.44873046875
35314,,5236.39013671875
35315,,5174.10009765625
35316,,5143.3701171875
35317,,5075.22021484375
35318,,5131.9716796875
35319,,5082.111328125
35320,,5060.2314453125
35321,,4948.79150390625
35322,,4792.5615234375
35323,,4690.5986328125
35324,,4786.7490234375
35325,,4834.82861328125
35326,,4883.44873046875
35327,,4924.68701171875
35328,,4951.35693359375
35329,,4923.40673828125
35330,,4728.40673828125
35331,,4697.95703125
35332,,4618.947265625
35333,,4655.5869140625
35334,,4599.3671875
35335,,4572.111328125
35336,,4527.97119140625
35337,,4394.03125
35338,,4308.6513671875
35339,,4235.51123046875
35340,,4132.8642578125
35341,,3759.00439453125
35342,0.0895691,3960.49438476562
35343,0.0895691,4032.14453125
35344,0.0895691,3997.6494140625
35345,0.0895691,4000.71948242188
35346,0.0895691,3948.90942382812
35347,0.0895691,3975.91943359375
35348,0.0895691,3825.28198242188
35349,0.0895691,3794.53198242188
35350,0.0895691,3844.05200195312
35351,0.0895691,3553.90185546875
35352,0.0895691,3554.10205078125
35353,0.0895691,3358.37670898438
35354,0.0895691,3282.7568359375
35355,0.0895691,2987.32666015625
35356,0.0895691,3150.91674804688
35357,0.0895691,3250.11279296875
35358,0.0895691,3381.552734375
35359,0.0895691,3455.58276367188
35360,0.0895691,3554.052734375
35361,0.0895691,3782.45825195312
35362,0.0895691,3812.7783203125
35363,0.0895691,3732.6181640625
35364,0.0895691,3631.58813476562
35365,0.0895691,3549.564453125
35366,0.0895691,3608.1845703125
35367,0.0895691,3587.25439453125
35368,0.0895691,3588.53442382812
35369,0.0895691,3446.58447265625
35370,0.0895691,3412.52514648438
35371,0.0895691,3414.02514648438
35372,0.0895691,3188.53515625
35373,0.49910999999999994,3165.205078125
35374,0.76590277,2701.23291015625
35375,0.62400348,1579.8427734375
35376,,
35377,,
35378,,
35379,,
35380,,
35381,,
35382,,
35383,,
35384,,
35385,,
35386,,
35387,,
35388,,
35389,,
35390,,
35391,,
35392,,
35393,,
35394,,
35395,,
35396,,
35397,,
35398,,
35399,,
35400,,
35401,,
35402,0.09778254,2253.4951171875
35403,0.06791168,2892.27514648438
35404,0.06791168,3002.15502929688
35405,0.09778254,1583.87512207031
35406,0.06791168,2975.25512695312
35407,0.09455076999999999,4620.955078125
35408,0.1206497,4669.68115234375
35409,0.1206497,4605.2109375
35410,0.1206497,4588.4013671875
35411,0.1206497,4607.98095703125
35412,0.1206497,4595.76513671875
35413,0.1206497,4626.455078125
35414,0.1206497,4705.5751953125
35415,0.1206497,4755.1748046875
35416,0.1206497,4616.5947265625
35417,0.1206497,4396.2724609375
35418,0.1206497,4114.95263671875
35419,0.09455076999999999,3666.45263671875
35420,0.09455076999999999,3505.61254882812
35421,0.09455076999999999,3746.51733398438
35422,0.09455076999999999,4096.3671875
35423,0.1206497,4393.6875
35424,0.1206497,4431.50732421875
35425,0.1206497,4553.501953125
35426,0.1206497,4704.19189453125
35427,0.1206497,4728.58203125
35428,0.1206497,4873.60205078125
35429,0.1206497,5021.88232421875
35430,0.1206497,4896.17236328125
35431,0.1206497,5041.18212890625
35432,0.1206497,4950.2822265625
35433,0.1206497,5098.822265625
35434,0.1206497,5027.82763671875
35435,0.1206497,4977.37744140625
35436,0.1206497,4831.95751953125
35437,0.1206497,4672.78759765625
35438,0.09455076999999999,4193.84521484375
35439,0.09455076999999999,3401.12524414062
35440,,4211.3154296875
35441,,4612.13525390625
35442,,4484.287109375
35443,0.08431594,3641.55737304688
35444,,3524.96728515625
35445,,
35446,,
35447,,
35448,,
35449,,
35450,,
35451,,
35452,,
35453,,
35454,,
35455,,
35456,,
35457,,
35458,,
35459,,
35460,,
35461,,
35462,,
35463,,
35464,,
35465,,
35466,,
35467,,
35468,,
35469,,
35470,,
35471,,
35472,,
35473,,
35474,,
35475,,
35476,,
35477,,
35478,,
35479,,
35480,,
35481,,
35482,,
35483,,
35484,,
35485,,
35486,,
35487,,
35488,,
35489,,
35490,,
35491,,
35492,,
35493,,
35494,,
35495,,
35496,,
35497,,
35498,,
35499,,
35500,,
35501,,
35502,,
35503,,
35504,,
35505,,
35506,,
35507,,
35508,,
35509,,
35510,,1197.88977050781
35511,0.13910486,4394.03955078125
35512,0.28339381,4842.58984375
35513,0.28339381,4972.97998046875
35514,0.28339381,4971.009765625
35515,0.28339381,4239.33740234375
35516,0.05740464,4155.607421875
35517,0.09539107999999999,3576.197265625
35518,0.09539107999999999,2822.85717773438
35519,0.09539107999999999,3339.57983398438
35520,0.09539107999999999,3656.40991210938
35521,0.05740464,4138.94970703125
35522,0.05740464,4482.5498046875
35523,0.05740464,4557.90234375
35524,0.05740464,4528.232421875
35525,0.05740464,4563.072265625
35526,0.05740464,4563.34228515625
35527,0.05740464,4564.7626953125
35528,0.05740464,4586.66259765625
35529,0.05740464,4624.31298828125
35530,0.05740464,4172.22265625
35531,0.09539107999999999,3768.53271484375
35532,0.06562667,2101.80249023438
35533,0.06562667,2293.38232421875
35534,0.30220893,2760.6025390625
35535,,
35536,,
35537,,
35538,,
35539,,
35540,,
35541,,2601.43481445312
35542,0.09539107999999999,3784.61474609375
35543,0.09539107999999999,3741.65478515625
35544,0.09539107999999999,3711.95483398438
35545,0.09539107999999999,3703.17504882812
35546,0.09539107999999999,3654.80517578125
35547,0.09539107999999999,3614.50512695312
35548,0.09539107999999999,3551.03515625
35549,0.09539107999999999,3337.50268554688
35550,0.09539107999999999,3349.06274414062
35551,0.09539107999999999,3175.8427734375
35552,,1389.64270019531
35553,,
35554,0.21138346,2413.91528320312
35555,0.21138346,2459.79516601562
35556,,
35557,,
35558,,
35559,,
35560,,
35561,,
35562,,
35563,,
35564,,
35565,,
35566,,
35567,,
35568,,
35569,,
35570,0.35798643999999996,1562.42248535156
35571,0.35798643999999996,1410.29248046875
35572,0.35798643999999996,1511.36254882812
35573,0.35798643999999996,1581.57250976562
35574,0.35798643999999996,1456.96704101562
35575,0.21138346,1926.80700683594
35576,,1907.74694824219
35577,,
35578,,1283.29699707031
35579,,1978.58276367188
35580,0.05273653,2948.95288085938
35581,,4666.052734375
35582,,3458.61279296875
35583,,
35584,,1052.73510742188
35585,,
35586,0.10562109,
35587,,6457.44775390625
35588,0.042510639999999995,5814.248046875
35589,0.042510639999999995,5901.94775390625
35590,0.042510639999999995,6001.19775390625
35591,0.042510639999999995,5422.3896484375
35592,0.042510639999999995,4563.1494140625
35593,0.020120110000000004,4672.0595703125
35594,0.1023196,2951.80932617188
35595,0.1023196,4238.24951171875
35596,0.1023196,3652.38745117188
35597,0.062356510000000004,2374.24755859375
35598,0.1023196,3272.03759765625
35599,0.1023196,4126.677734375
35600,0.1023196,3736.65478515625
35601,0.1023196,2914.87475585938
35602,0.062356510000000004,2241.884765625
35603,0.1023196,3110.044921875
35604,0.1023196,3272.98046875
35605,0.062356510000000004,2811.98046875
35606,0.062356510000000004,2888.80029296875
35607,0.062356510000000004,2688.43041992188
35608,0.10562109,1719.31042480469
35609,0.062356510000000004,3468.78051757812
35610,0.062356510000000004,2057.1904296875
35611,0.1023196,2942.2705078125
35612,0.1023196,3112.640625
35613,0.042510639999999995,5241.83984375
35614,0.020120110000000004,5268.11962890625
35615,0.020120110000000004,5104.10986328125
35616,0.020120110000000004,5066.9296875
35617,0.020120110000000004,4975.70263671875
35618,0.042510639999999995,5029.32275390625
35619,0.042510639999999995,4969.08251953125
35620,0.020120110000000004,4729.12255859375
35621,0.020120110000000004,4452.857421875
35622,0.020120110000000004,4505.0576171875
35623,0.020120110000000004,5155.29736328125
35624,0.020120110000000004,5219.6875
35625,0.020120110000000004,5127.9375
35626,0.020120110000000004,4398.3720703125
35627,0.1023196,3439.93237304688
35628,0.1023196,4083.98217773438
35629,0.1023196,3925.22216796875
35630,0.1023196,3339.9677734375
35631,0.1023196,4352.087890625
35632,0.020120110000000004,4890.19775390625
35633,0.042510639999999995,5091.45751953125
35634,0.042510639999999995,5376.87548828125
35635,0.042510639999999995,5118.78564453125
35636,0.042510639999999995,5302.7255859375
35637,0.042510639999999995,5544.6357421875
35638,0.042510639999999995,5873.44287109375
35639,0.042510639999999995,5982.14306640625
35640,0.042510639999999995,6083.724609375
35641,,6013.78466796875
35642,0.042510639999999995,5961.8447265625
35643,0.042510639999999995,5642.5947265625
35644,,5734.14013671875
35645,,5851.35986328125
35646,,5819.33984375
35647,,5743.7802734375
35648,,5269.6201171875
35649,,4846.08056640625
35650,,4224.2001953125
35651,,5188.060546875
35652,,5086.04052734375
35653,,4947.796875
35654,0.0895691,2741.3466796875
35655,0.0895691,4278.56689453125
35656,,4161.28662109375
35657,,4778.44921875
35658,,4704.689453125
35659,,5034.69921875
35660,,4242.67919921875
35661,,5040.60791015625
35662,,5283.85791015625
35663,,5191.94775390625
35664,,5208.61767578125
35665,,5142.82763671875
35666,,5073.130859375
35667,,5219.140625
35668,,5154.02099609375
35669,,5099.7607421875
35670,,5192.1298828125
35671,,5235.97998046875
35672,,5256.6298828125
35673,,5164.14013671875
35674,,5129.98046875
35675,,5180.91064453125
35676,,5117.11083984375
35677,,5091.21044921875
35678,,5122.69482421875
35679,,5008.0947265625
35680,,4975.73486328125
35681,,4869.40478515625
35682,,4842.36474609375
35683,,4810.45556640625
35684,,4908.3857421875
35685,,4820.95556640625
35686,,4872.3857421875
35687,,4921.3046875
35688,,5001.1748046875
35689,,4878.134765625
35690,,4725.11474609375
35691,,4685.18310546875
35692,,4650.47314453125
35693,,4632.46337890625
35694,,4637.39306640625
35695,,4611.83837890625
35696,,4545.03857421875
35697,,4503.3583984375
35698,,4378.82861328125
35699,,4374.57861328125
35700,,4349.865234375
35701,,4327.6552734375
35702,,4193.185546875
35703,,4234.0654296875
35704,,4105.47705078125
35705,0.0895691,3928.63696289062
35706,0.0895691,3760.92700195312
35707,0.0895691,3894.81689453125
35708,0.0895691,3639.7080078125
35709,0.0895691,3637.62817382812
35710,0.0895691,3563.29809570312
35711,0.0895691,3362.58813476562
35712,0.0895691,3402.73803710938
35713,0.0895691,3354.845703125
35714,0.0895691,3276.46557617188
35715,0.22735491,2875.685546875
35716,0.0895691,3197.29565429688
35717,0.0895691,3379.99536132812
35718,0.0895691,3534.60522460938
35719,0.0895691,3651.70532226562
35720,0.0895691,3766.1953125
35721,,3870.95727539062
35722,0.0895691,3980.04736328125
35723,0.0895691,3888.55737304688
35724,0.0895691,3850.88720703125
35725,0.0895691,3777.99072265625
35726,0.0895691,3758.5908203125
35727,0.0895691,3706.02075195312
35728,0.0895691,3705.82080078125
35729,0.0895691,3748.31079101562
35730,0.0895691,3529.86962890625
35731,0.0895691,3337.02954101562
35732,0.0895691,3167.24951171875
35733,0.49910999999999994,3710.00952148438
35734,0.62400348,
35735,,
35736,,
35737,,
35738,0.25970233,2510.86474609375
35739,0.25970233,1535.87487792969
35740,,
35741,,1323.84484863281
35742,0.25970233,2617.697265625
35743,0.25970233,
35744,,
35745,,
35746,,
35747,,
35748,,
35749,,
35750,,
35751,,
35752,,
35753,,
35754,,
35755,,
35756,,
35757,,
35758,,
35759,,
35760,,
35761,0.10517449,2159.763671875
35762,0.06178649,3181.95361328125
35763,0.06178649,3619.13354492188
35764,0.06178649,3787.73706054688
35765,0.06178649,4340.4169921875
35766,0.10355901,4713.296875
35767,0.10355901,4886.59716796875
35768,0.10355901,4886.2421875
35769,0.10355901,4846.232421875
35770,0.10355901,4818.17236328125
35771,0.10355901,4804.322265625
35772,0.10355901,4880.49169921875
35773,0.10355901,4851.75146484375
35774,0.10355901,4776.70166015625
35775,0.10355901,4379.7216796875
35776,0.10355901,4203.3916015625
35777,0.10355901,4045.04248046875
35778,0.09455076999999999,3592.9423828125
35779,0.09455076999999999,3269.15234375
35780,0.09455076999999999,3700.12255859375
35781,0.09455076999999999,4036.0078125
35782,0.1206497,4540.43798828125
35783,0.1206497,4524.69775390625
35784,0.1206497,4674.0478515625
35785,0.1206497,4980.95751953125
35786,0.1206497,5017.16748046875
35787,0.1206497,5064.54736328125
35788,0.1206497,5212.87744140625
35789,0.1206497,5306.8603515625
35790,,5342.56005859375
35791,,5401.25
35792,,5348.10009765625
35793,,5343.16015625
35794,,5258.625
35795,,5195.025390625
35796,,5082.8251953125
35797,0.1206497,4754.9853515625
35798,0.1206497,4740.4443359375
35799,0.1206497,4599.0244140625
35800,,4499.7841796875
35801,0.08431594,3937.41430664062
35802,,1109.31982421875
35803,,
35804,,
35805,,
35806,,
35807,,
35808,,
35809,,
35810,,
35811,,
35812,,
35813,,
35814,,
35815,,
35816,,
35817,,
35818,,
35819,,
35820,,
35821,,
35822,,
35823,,
35824,,
35825,,
35826,,
35827,,
35828,,
35829,,
35830,,
35831,,
35832,,
35833,,
35834,,
35835,,
35836,,
35837,,
35838,,
35839,,
35840,,
35841,,
35842,,
35843,,
35844,,
35845,,
35846,,
35847,,
35848,,
35849,,
35850,,
35851,,
35852,,
35853,,
35854,,
35855,,
35856,,
35857,,
35858,,
35859,,
35860,,
35861,,
35862,,
35863,,
35864,,
35865,,
35866,,
35867,,
35868,,
35869,,
35870,,
35871,0.48895055,1557.72485351562
35872,0.28339381,3883.10473632812
35873,0.28339381,4535.0048828125
35874,0.28339381,4634.0146484375
35875,0.28339381,4134.359375
35876,0.09539107999999999,3994.16967773438
35877,0.09539107999999999,3419.31958007812
35878,0.09539107999999999,3449.77954101562
35879,0.09539107999999999,4016.67138671875
35880,0.05740464,4139.70166015625
35881,0.05740464,4436.5615234375
35882,0.05740464,4509.63134765625
35883,0.05740464,4471.9951171875
35884,0.05740464,4461.51513671875
35885,0.05740464,4450.26513671875
35886,0.05740464,4449.68505859375
35887,0.05740464,4486.89453125
35888,0.05740464,4514.2646484375
35889,0.05740464,4549.83447265625
35890,0.05740464,4374.03466796875
35891,0.09539107999999999,3239.84448242188
35892,,1864.50268554688
35893,0.30220893,2110.04272460938
35894,0.30220893,2415.0126953125
35895,,
35896,,
35897,,
35898,,
35899,,
35900,,
35901,,3680.19506835938
35902,0.09539107999999999,3695.5048828125
35903,0.09539107999999999,3645.59497070312
35904,0.09539107999999999,3613.39501953125
35905,0.09539107999999999,3585.71215820312
35906,0.09539107999999999,3554.89233398438
35907,0.09539107999999999,3502.06225585938
35908,0.09539107999999999,3418.81225585938
35909,0.09539107999999999,3361.58740234375
35910,0.09539107999999999,3376.697265625
35911,0.06562667,1971.18737792969
35912,,1035.3173828125
35913,0.21138346,2143.58251953125
35914,0.21138346,2771.33251953125
35915,0.21138346,2627.58251953125
35916,,
35917,,
35918,,
35919,,
35920,,
35921,,
35922,,
35923,,
35924,,
35925,,
35926,,
35927,,
35928,,
35929,,
35930,0.21138346,2604.08251953125
35931,0.21138346,2915.25244140625
35932,0.35798643999999996,1748.61242675781
35933,0.21138346,2347.57250976562
35934,0.21138346,2138.28955078125
35935,0.35798643999999996,1610.09948730469
35936,,1647.57946777344
35937,,1845.33947753906
35938,,
35939,,1242.32678222656
35940,0.35798643999999996,1505.61682128906
35941,0.21138346,2836.49682617188
35942,,
35943,,
35944,,
35945,,
35946,0.020120110000000004,3574.81103515625
35947,,6104.59716796875
35948,0.042510639999999995,5756.126953125
35949,0.042510639999999995,5759.50732421875
35950,0.042510639999999995,5884.9169921875
35951,,6008.72705078125
35952,0.042510639999999995,5945.37744140625
35953,0.042510639999999995,5186.9169921875
35954,0.020120110000000004,3854.27734375
35955,0.020120110000000004,4102.8671875
35956,0.020120110000000004,4628.0673828125
35957,0.1023196,3937.7275390625
35958,0.020120110000000004,5860.8876953125
35959,0.062356510000000004,1587.18762207031
35960,0.062356510000000004,1907.31005859375
35961,0.062356510000000004,2435.72998046875
35962,0.1023196,3864.02001953125
35963,0.020120110000000004,4729.080078125
35964,0.020120110000000004,4176.6201171875
35965,0.1023196,3705.9404296875
35966,0.020120110000000004,4445.50048828125
35967,0.020120110000000004,3846.77026367188
35968,0.1023196,2712.29028320312
35969,0.020120110000000004,5337.544921875
35970,0.042510639999999995,5556.60498046875
35971,0.042510639999999995,5340.10498046875
35972,0.042510639999999995,5357.85498046875
35973,0.042510639999999995,5537.8525390625
35974,0.042510639999999995,5510.1220703125
35975,0.042510639999999995,5376.90234375
35976,0.042510639999999995,5074.88232421875
35977,0.042510639999999995,5298.72265625
35978,0.042510639999999995,5320.23291015625
35979,0.042510639999999995,5234.03271484375
35980,0.1023196,2926.712890625
35981,0.020120110000000004,4205.740234375
35982,0.1023196,3618.4501953125
35983,0.020120110000000004,5217.66015625
35984,0.020120110000000004,5058.990234375
35985,0.020120110000000004,4933.41015625
35986,0.1023196,4514.82470703125
35987,0.1023196,4437.4248046875
35988,0.020120110000000004,4619.8447265625
35989,0.062356510000000004,2919.28466796875
35990,0.1023196,4213.60009765625
35991,0.020120110000000004,4919.5
35992,0.042510639999999995,4987.81005859375
35993,0.042510639999999995,5218.080078125
35994,0.042510639999999995,5464.267578125
35995,0.042510639999999995,5284.65771484375
35996,0.042510639999999995,5210.697265625
35997,0.042510639999999995,5597.357421875
35998,0.042510639999999995,5591.0546875
35999,0.042510639999999995,5993.16455078125
36000,0.030540480000000002,6062.98486328125
36001,0.030540480000000002,5973.474609375
36002,0.030540480000000002,5791.07470703125
36003,0.030540480000000002,5741.41455078125
36004,0.01064255,5667.14013671875
36005,0.01064255,5544.31005859375
36006,0.01064255,5654.18994140625
36007,0.01064255,5607.8701171875
36008,0.01064255,5108.8203125
36009,,4646.26025390625
36010,,4148.97021484375
36011,,5203.34033203125
36012,,4245.04052734375
36013,,4150.5068359375
36014,,3310.72680664062
36015,,4590.6865234375
36016,,4477.60693359375
36017,,4807.0693359375
36018,0.01064255,5138.5595703125
36019,0.01064255,5191.32958984375
36020,,4746.94921875
36021,0.01064255,5122.3076171875
36022,0.01064255,5256.5576171875
36023,0.01064255,5201.11767578125
36024,0.01064255,5074.03759765625
36025,0.01064255,5111.64794921875
36026,0.01064255,5137.66064453125
36027,0.01064255,5076.74072265625
36028,0.01064255,5007.91064453125
36029,0.01064255,5201.31103515625
36030,0.01064255,5256.830078125
36031,0.01064255,5251.56982421875
36032,0.01064255,5286.31005859375
36033,0.01064255,5202.06005859375
36034,0.01064255,5104.74072265625
36035,0.01064255,5211.33056640625
36036,0.01064255,5148.49072265625
36037,0.01064255,5103.4208984375
36038,,5082.724609375
36039,,4868.19482421875
36040,,4894.69482421875
36041,,4916.65478515625
36042,,4878.1650390625
36043,,4950.525390625
36044,,4883.75537109375
36045,,4940.3154296875
36046,,4871.32568359375
36047,,4901.24462890625
36048,0.01064255,4988.49462890625
36049,,4877.4248046875
36050,,4741.8447265625
36051,,4678.97314453125
36052,,4668.96337890625
36053,,4665.84326171875
36054,,4690.02294921875
36055,,4641.6884765625
36056,,4559.888671875
36057,,4495.05859375
36058,,4402.4384765625
36059,,4405.99853515625
36060,,4390.6552734375
36061,,4312.2255859375
36062,,4270.21533203125
36063,,4157.04541015625
36064,,4089.376953125
36065,,3792.48706054688
36066,0.0895691,3856.876953125
36067,0.0895691,3777.81689453125
36068,0.0895691,3287.05810546875
36069,0.0895691,3093.06811523438
36070,0.0895691,2559.908203125
36071,0.0895691,3222.35815429688
36072,0.0895691,3302.9482421875
36073,0.0895691,3512.78564453125
36074,0.0895691,3401.31567382812
36075,0.0895691,3031.28564453125
36076,0.0895691,3144.9755859375
36077,0.0895691,3385.8251953125
36078,0.0895691,3512.17529296875
36079,0.0895691,3745.72534179688
36080,0.0895691,3772.72534179688
36081,0.0895691,3956.57739257812
36082,,4028.03735351562
36083,,3983.76733398438
36084,0.0895691,3956.04736328125
36085,0.0895691,3878.96069335938
36086,0.0895691,3804.4208984375
36087,0.0895691,3743.5107421875
36088,0.0895691,3726.60083007812
36089,0.0895691,3791.78076171875
36090,0.0895691,3617.02954101562
36091,0.49910999999999994,3291.5595703125
36092,0.49910999999999994,3014.45947265625
36093,0.62400348,2432.83959960938
36094,,
36095,,
36096,,
36097,0.25970233,1502.38671875
36098,0.10517449,2749.39477539062
36099,,3210.41479492188
36100,,2768.81494140625
36101,0.10517449,2368.35473632812
36102,,3120.95727539062
36103,0.10517449,1641.4873046875
36104,,
36105,,
36106,,
36107,,
36108,,
36109,,
36110,,
36111,,
36112,,
36113,,
36114,,
36115,,
36116,,
36117,,
36118,,
36119,,
36120,0.25970233,
36121,0.10517449,2079.27368164062
36122,0.06178649,3501.73364257812
36123,0.06178649,3839.75366210938
36124,0.10355901,4023.09692382812
36125,0.10355901,4447.23681640625
36126,0.10355901,4761.626953125
36127,0.10355901,4920.81689453125
36128,0.10355901,4942.9921875
36129,0.10355901,4943.34228515625
36130,0.10355901,4900.8525390625
36131,0.10355901,4896.41259765625
36132,0.10355901,4885.341796875
36133,0.10355901,4863.8515625
36134,0.10355901,4795.11181640625
36135,0.10355901,4613.3515625
36136,0.10355901,4514.61181640625
36137,0.10355901,4307.8125
36138,0.09455076999999999,3646.15234375
36139,0.09455076999999999,3235.50244140625
36140,0.1206497,3878.58251953125
36141,0.1206497,4195.7978515625
36142,0.1206497,4587.26806640625
36143,0.1206497,4728.748046875
36144,0.1206497,4981.55810546875
36145,,5137.42724609375
36146,,5293.84765625
36147,,5294.59765625
36148,,5236.9072265625
36149,,5417.26025390625
36150,,5513.09033203125
36151,,5439.8701171875
36152,,5481.330078125
36153,,5477.46044921875
36154,,5245.79541015625
36155,,5230.26513671875
36156,,5140.1953125
36157,,5042.9453125
36158,,5133.55419921875
36159,0.1206497,4891.744140625
36160,,4671.994140625
36161,,4241.93408203125
36162,,
36163,,
36164,,
36165,,
36166,,
36167,,
36168,,
36169,,
36170,,
36171,,
36172,,
36173,,
36174,,
36175,,
36176,,
36177,,
36178,,
36179,,
36180,,
36181,,
36182,,
36183,,
36184,,
36185,,
36186,,
36187,,
36188,,
36189,,
36190,,
36191,,
36192,,
36193,,
36194,,
36195,,
36196,,
36197,,
36198,,
36199,,
36200,,
36201,,
36202,,
36203,,
36204,,
36205,,
36206,,
36207,,
36208,,
36209,,
36210,,
36211,,
36212,,
36213,,
36214,,
36215,,
36216,,
36217,,
36218,,
36219,,
36220,,
36221,,
36222,,
36223,,
36224,,
36225,,
36226,,
36227,,
36228,,
36229,,
36230,,
36231,,
36232,0.13910486,2986.78491210938
36233,0.28339381,4171.24462890625
36234,0.28339381,4498.9150390625
36235,0.13910486,3577.41967773438
36236,0.09539107999999999,3443.28955078125
36237,0.09539107999999999,3186.06958007812
36238,0.09539107999999999,3608.79956054688
36239,0.05740464,4281.79150390625
36240,0.05740464,4369.13134765625
36241,0.05740464,4501.69140625
36242,0.05740464,4464.50146484375
36243,0.05740464,4428.8349609375
36244,0.05740464,4409.14501953125
36245,0.05740464,4398.89501953125
36246,0.05740464,4398.2548828125
36247,0.05740464,4433.2646484375
36248,0.05740464,4459.474609375
36249,0.05740464,4480.07470703125
36250,0.09539107999999999,4036.79443359375
36251,0.06562667,2829.45458984375
36252,,1622.802734375
36253,,1861.73266601562
36254,0.30220893,2266.25268554688
36255,,
36256,,
36257,,
36258,,
36259,,
36260,,
36261,,3668.05493164062
36262,0.09539107999999999,3628.81494140625
36263,0.09539107999999999,3585.39501953125
36264,0.09539107999999999,3559.794921875
36265,0.09539107999999999,3519.7421875
36266,0.09539107999999999,3485.7822265625
36267,0.09539107999999999,3435.33227539062
36268,0.09539107999999999,3367.87231445312
36269,0.09539107999999999,3302.55737304688
36270,0.09539107999999999,3343.07739257812
36271,0.06562667,1857.37731933594
36272,,
36273,0.21138346,2072.8125
36274,0.05273653,3168.0224609375
36275,0.21138346,2594.6025390625
36276,,
36277,,
36278,,
36279,,
36280,,
36281,,
36282,,
36283,,
36284,,
36285,,
36286,,
36287,,
36288,,
36289,,
36290,0.35798643999999996,1720.51245117188
36291,0.05273653,3635.58251953125
36292,0.05273653,2706.7724609375
36293,0.05273653,2042.91247558594
36294,0.35798643999999996,1445.78942871094
36295,0.35798643999999996,1585.62939453125
36296,0.35798643999999996,1523.8994140625
36297,0.35798643999999996,1518.17944335938
36298,,
36299,,
36300,,1159.466796875
36301,,1274.37683105469
36302,,
36303,,
36304,,
36305,,
36306,0.09916894000000001,6009.6611328125
36307,0.09916894000000001,5843.1669921875
36308,0.09916894000000001,5618.4169921875
36309,0.09916894000000001,5795.05712890625
36310,0.030540480000000002,5819.88720703125
36311,0.030540480000000002,5874.6474609375
36312,0.030540480000000002,5936.71728515625
36313,0.030540480000000002,5716.8173828125
36314,,4265.93701171875
36315,,4800.05712890625
36316,0.020120110000000004,4660.87744140625
36317,0.020120110000000004,4534.95751953125
36318,0.020120110000000004,5866.03759765625
36319,0.020120110000000004,1907.19763183594
36320,0.1023196,1974.32006835938
36321,0.042510639999999995,3872.21997070312
36322,0.042510639999999995,4538.8798828125
36323,0.042510639999999995,4814.51025390625
36324,0.1023196,3487.64038085938
36325,0.1023196,3688.490234375
36326,0.020120110000000004,5044.05029296875
36327,0.042510639999999995,5046.240234375
36328,0.042510639999999995,4175.97021484375
36329,0.042510639999999995,5655.205078125
36330,0.042510639999999995,5794.10498046875
36331,0.042510639999999995,5598.39501953125
36332,0.042510639999999995,5590.0048828125
36333,0.042510639999999995,5651.2822265625
36334,0.042510639999999995,5622.662109375
36335,0.042510639999999995,5493.43212890625
36336,0.020120110000000004,5504.2822265625
36337,0.042510639999999995,5474.5830078125
36338,0.042510639999999995,5497.0126953125
36339,0.042510639999999995,5342.373046875
36340,0.1023196,2987.41284179688
36341,0.1023196,3774.3701171875
36342,0.062356510000000004,2358.1201171875
36343,0.020120110000000004,4491.419921875
36344,0.020120110000000004,4708.0400390625
36345,0.020120110000000004,4779.1201171875
36346,0.1023196,4049.81469726562
36347,0.020120110000000004,4568.32470703125
36348,0.020120110000000004,4646.0146484375
36349,0.1023196,3315.87475585938
36350,0.1023196,3793.63989257812
36351,0.020120110000000004,4862.5
36352,0.042510639999999995,5058.419921875
36353,0.042510639999999995,5272.080078125
36354,0.030540480000000002,5562.75732421875
36355,0.030540480000000002,5350.29736328125
36356,0.030540480000000002,5307.21728515625
36357,0.030540480000000002,5512.78759765625
36358,0.030540480000000002,5206.6044921875
36359,,6059.16455078125
36360,0.030540480000000002,5816.36474609375
36361,0.030540480000000002,5644.7548828125
36362,0.030540480000000002,5498.5146484375
36363,0.030540480000000002,5370.6748046875
36364,0.01064255,5249.39013671875
36365,0.01064255,5240.85009765625
36366,0.01064255,5327.85009765625
36367,0.01064255,5261.330078125
36368,0.01064255,5076.06005859375
36369,0.01064255,5275.240234375
36370,0.01064255,4944.08056640625
36371,0.01064255,5253.6103515625
36372,0.01064255,5225.17041015625
36373,,5080.44677734375
36374,,4080.18676757812
36375,0.01064255,4945.216796875
36376,,4881.0068359375
36377,0.01064255,4976.4091796875
36378,0.01064255,5387.0595703125
36379,0.01064255,5200.609375
36380,0.01064255,5174.71923828125
36381,0.01064255,5203.89794921875
36382,0.01064255,5385.427734375
36383,0.01064255,5234.49755859375
36384,0.01064255,5177.27783203125
36385,0.01064255,5182.0078125
36386,0.01064255,5012.5107421875
36387,0.01064255,5132.8408203125
36388,0.01064255,5290.7509765625
36389,0.01064255,5246.390625
36390,0.01064255,5355.39013671875
36391,0.01064255,5290.43994140625
36392,0.01064255,5346.72021484375
36393,0.01064255,5336.3701171875
36394,0.01064255,5309.4208984375
36395,0.01064255,5313.15087890625
36396,0.01064255,5161.74072265625
